id,title,release_date,vote_average,vote_count,popularity,original_language,genre_ids,budget,revenue,runtime,production_companies,overview
664236,Extinct,2021-02-11,6.3,157,26.772,en,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",0,0,85,"['China Lion Entertainment Production', 'Cinesite Animation', 'HB Wink Animation', 'Timeless Films', 'Tolerable Entertainment', 'Huayi Brothers Pictures', 'Huayi Tencent Entertainment Company']","Op and Ed, two adorable donut-shaped animals - flummels - accidentally time-travel from 1835 to modern-day Shanghai.  There they discover traffic, trans fats, and worst of all, that flummels are now extinct. It's up to this bumbling pair to save themselves and their species...and, just maybe, change the course of history."
499932,The Devil All the Time,2020-09-11,7.208,3215,39.52,en,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,0,138,"['Nine Stories Productions', 'BorderLine Films', 'Bronx Moving Co.']","In Knockemstiff, Ohio and its neighboring backwoods, sinister characters converge around young Arvin Russell as he fights the evil forces that threaten him and his family."
354251,Southbound,2015-09-17,5.917,592,33.377,en,"[{'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",0,35000,89,['Willowbrook Regent Films'],"The film contains five stories set on desolate stretches of a desert highway. Two men on the run from their past, a band on its way to a gig, a man struggling to get home, a brother in search of his long-lost sister and a family on vacation are forced to confront their worst fears and darkest secrets in these interwoven tales."
9392,The Descent,2005-07-08,7.0,3709,30.005,en,"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}]",3500000,57130027,99,"['Celador Films', 'Northmen Productions', 'Pathe']","After a tragic accident, six friends reunite for a caving expedition. Their adventure soon goes horribly wrong when a collapse traps them deep underground and they find themselves pursued by bloodthirsty creatures. As their friendships deteriorate, they find themselves in a desperate struggle to survive the creatures and each other."
1149824,Tante Siska Part 3,2023-06-30,0.0,0,33.31,id,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0,0,['Kelas Bintang'],
20943,The Ugly Truth,2009-07-24,6.499,3421,25.005,en,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",38000000,321700000,96,"['Lakeshore Entertainment', 'Relativity Media']","A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result."
4643,The Guardian,2006-09-28,7.137,1457,30.755,en,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",10000000,94973540,139,"['Touchstone Pictures', 'Beacon Pictures', 'Contrafilm', 'Firm Films', 'Eyetronics', 'A School Productions']","A high school swim champion with a troubled past enrolls in the U.S. Coast Guard's 'A' School, where legendary rescue swimmer, Ben Randall teaches him some hard lessons about loss, love, and self-sacrifice."
553301,Your Name,,0.0,0,23.752,en,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",0,0,0,['Bad Robot'],"Two teenagers discover they are magically and intermittently swapping bodies. When a disaster threatens to upend their lives, they must journey to meet and save their worlds."
23082,The Invention of Lying,2009-10-02,6.198,2015,23.004,en,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",18500000,32400000,100,"['Wintergreen Productions', 'MRC', '1821 Pictures', 'Lin Pictures', 'Lynda Obst Productions', 'Warner Bros. Pictures', 'Radar Pictures', 'Focus Features']","Set in a world where the concept of lying doesn't exist, a loser changes his lot when he invents lying and uses it to get ahead."
858017,I Saw the TV Glow,2024-05-03,6.5,16,33.346,en,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",10000000,3575964,100,"['A24', 'Fruit Tree', 'Smudge Films', 'Hypnic Jerk', 'Access Entertainment']","Teenager Owen is just trying to make it through life in the suburbs when his classmate introduces him to a mysterious late-night TV show — a vision of a supernatural world beneath their own. In the pale glow of the television, Owen’s view of reality begins to crack."
552178,Dark Waters,2019-11-22,7.522,2054,28.261,en,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",20000000,13601384,127,"['Participant', 'Willi Hill', 'Killer Films', 'DreamWorks Pictures', 'Amblin Partners', 'Focus Features', 'Mandate International']","A tenacious attorney uncovers a dark secret that connects a growing number of unexplained deaths to one of the world's largest corporations. In the process, he risks everything — his future, his family, and his own life — to expose the truth."
1712,Giant,1956-11-08,7.614,666,35.499,en,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",5400000,32855818,201,"['Warner Bros. Pictures', 'George Stevens Jr. Productions']","Wealthy rancher Bick Benedict and dirt-poor cowboy Jett Rink both woo Leslie Lynnton, a beautiful young woman from Maryland who is new to Texas. She marries Benedict, but she is shocked by the racial bigotry of the White Texans against the local people of Mexican descent. Rink discovers oil on a small plot of land, and while he uses his vast, new wealth to buy all the land surrounding the Benedict ranch, the Benedict's disagreement over prejudice fuels conflict that runs across generations."
12902,Scooby-Doo! and the Loch Ness Monster,2004-05-20,7.358,402,29.998,en,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",0,0,74,"['Warner Bros. Animation', 'Hanna-Barbera Productions']","While the gang travel to Scotland to visit Daphne's cousin and witness the annual Highland Games, they find themselves terrorized by the legendary Loch Ness Monster."
4176,Murder on the Orient Express,1974-11-22,7.156,1347,27.996,en,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",1400000,35700000,128,"['EMI Films', 'G.W. Films', 'Agatha Christie Limited']","In 1935, when his train is stopped by deep snow, detective Hercule Poirot is called on to solve a murder that occurred in his car the night before."
119283,Parker,2013-01-23,6.035,2946,29.497,en,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",35000000,46216641,118,"['Incentive Filmed Entertainment', 'Sierra/Affinity', 'Alexander/Mitchell Productions', 'Current Entertainment', 'Sidney Kimmel Entertainment', 'Anvil Films']","A thief with a unique code of professional ethics is double-crossed by his crew and left for dead. Assuming a new disguise and forming an unlikely alliance with a woman on the inside, he looks to hijack the score of the crew's latest heist."
156717,Death Race: Inferno,2013-01-04,5.8,725,29.746,en,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",6500000,0,104,"['Moonlighting Films', 'CC Capital Arts Entertainment SRL']","Carl Lucas / Frankenstein has won four of his races and needs to win one more to win his freedom. Before his final race, Lucas and his team, car and all, are transferred to another prison where they will compete in a Death Race in the desert. Also, at the same time, Ceaser runs into a marketer who wants to franchise the Death Race program."
354251,Southbound,2015-09-17,5.917,592,33.377,en,"[{'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",0,35000,89,['Willowbrook Regent Films'],"The film contains five stories set on desolate stretches of a desert highway. Two men on the run from their past, a band on its way to a gig, a man struggling to get home, a brother in search of his long-lost sister and a family on vacation are forced to confront their worst fears and darkest secrets in these interwoven tales."
9392,The Descent,2005-07-08,7.0,3709,30.005,en,"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}]",3500000,57130027,99,"['Celador Films', 'Northmen Productions', 'Pathe']","After a tragic accident, six friends reunite for a caving expedition. Their adventure soon goes horribly wrong when a collapse traps them deep underground and they find themselves pursued by bloodthirsty creatures. As their friendships deteriorate, they find themselves in a desperate struggle to survive the creatures and each other."
1149824,Tante Siska Part 3,2023-06-30,0.0,0,33.31,id,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0,0,['Kelas Bintang'],
20943,The Ugly Truth,2009-07-24,6.499,3421,25.005,en,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",38000000,321700000,96,"['Lakeshore Entertainment', 'Relativity Media']","A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result."
4643,The Guardian,2006-09-28,7.137,1457,30.755,en,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",10000000,94973540,139,"['Touchstone Pictures', 'Beacon Pictures', 'Contrafilm', 'Firm Films', 'Eyetronics', 'A School Productions']","A high school swim champion with a troubled past enrolls in the U.S. Coast Guard's 'A' School, where legendary rescue swimmer, Ben Randall teaches him some hard lessons about loss, love, and self-sacrifice."
553301,Your Name,,0.0,0,23.752,en,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",0,0,0,['Bad Robot'],"Two teenagers discover they are magically and intermittently swapping bodies. When a disaster threatens to upend their lives, they must journey to meet and save their worlds."
23082,The Invention of Lying,2009-10-02,6.198,2015,23.004,en,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",18500000,32400000,100,"['Wintergreen Productions', 'MRC', '1821 Pictures', 'Lin Pictures', 'Lynda Obst Productions', 'Warner Bros. Pictures', 'Radar Pictures', 'Focus Features']","Set in a world where the concept of lying doesn't exist, a loser changes his lot when he invents lying and uses it to get ahead."
858017,I Saw the TV Glow,2024-05-03,6.5,16,33.346,en,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",10000000,3575964,100,"['A24', 'Fruit Tree', 'Smudge Films', 'Hypnic Jerk', 'Access Entertainment']","Teenager Owen is just trying to make it through life in the suburbs when his classmate introduces him to a mysterious late-night TV show — a vision of a supernatural world beneath their own. In the pale glow of the television, Owen’s view of reality begins to crack."
552178,Dark Waters,2019-11-22,7.522,2054,28.261,en,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",20000000,13601384,127,"['Participant', 'Willi Hill', 'Killer Films', 'DreamWorks Pictures', 'Amblin Partners', 'Focus Features', 'Mandate International']","A tenacious attorney uncovers a dark secret that connects a growing number of unexplained deaths to one of the world's largest corporations. In the process, he risks everything — his future, his family, and his own life — to expose the truth."
1712,Giant,1956-11-08,7.614,666,35.499,en,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",5400000,32855818,201,"['Warner Bros. Pictures', 'George Stevens Jr. Productions']","Wealthy rancher Bick Benedict and dirt-poor cowboy Jett Rink both woo Leslie Lynnton, a beautiful young woman from Maryland who is new to Texas. She marries Benedict, but she is shocked by the racial bigotry of the White Texans against the local people of Mexican descent. Rink discovers oil on a small plot of land, and while he uses his vast, new wealth to buy all the land surrounding the Benedict ranch, the Benedict's disagreement over prejudice fuels conflict that runs across generations."
12902,Scooby-Doo! and the Loch Ness Monster,2004-05-20,7.358,402,29.998,en,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",0,0,74,"['Warner Bros. Animation', 'Hanna-Barbera Productions']","While the gang travel to Scotland to visit Daphne's cousin and witness the annual Highland Games, they find themselves terrorized by the legendary Loch Ness Monster."
